vertex_x,vertex_y
1,0.113635
1,0
0.680431,0
0.677985,0.077627
0.764746,0.104251
0.893859,0.711424
1,0.716387
1,0.50702
0.851312,0.556181
0.772193,0.263909
0.649981,0.139328
0.516094,0.225961
0.515723,0.274079
0.677595,0.425131
0.764746,0.104251
0.677985,0.077627
0.649981,0.139328
0.772193,0.263909
0.845788,0.259491
0.873265,0.251932
0.845788,0.259491
0.772193,0.263909
0.677595,0.425131
0.689521,0.463291
0.812485,0.40406
0.649981,0.139328
0.677985,0.0776269
0.680431,-1.07937e-09
0.370612,0
0.36045,0.100626
0.516094,0.225961
0.348057,0.564304
0.29946,0.610129
0.345274,0.724167
0.350008,0.728034
0.408245,0.740257
0.638507,0.612131
0.467797,0.520021
0.812485,0.40406
1,0.399683
1,0.238348
0.873265,0.251932
0.845788,0.259491
0.348057,0.564304
0.467797,0.520021
0.439891,0.361469
0.325703,0.376961
0.658807,0.724706
0.600503,0.884893
0.664975,1
0.772116,1
0.796632,0.941745
0.0359105,-1.78789e-09
0,0
0,0.294335
0.133311,0.300356
0.165049,0.280813
0.193003,0.198466
0.0238753,0.627286
5.44897e-13,0.628612
0,1
0.144452,1
0.14574,0.811533
0.325703,0.376961
0.26131,0.358735
0.236238,0.586915
0.29946,0.610129
0.348057,0.564304
0.439891,0.361469
0.515723,0.274079
0.516094,0.225961
0.36045,0.100626
0.193003,0.198466
0.165049,0.280813
0.26131,0.358735
0.325703,0.376961
0.133311,0.300356
1.65897e-11,0.294335
0,0.628612
0.0238752,0.627286
0.0742827,0.59172
0.442141,0.923065
0.363394,1
0.52992,1
0.486213,0.876168
0.600503,0.884893
0.658807,0.724706
0.670032,0.683367
0.645329,0.612342
0.638507,0.612131
0.408245,0.740257
0.52992,1
0.664975,1
0.600503,0.884893
0.486213,0.876168
0.442141,0.923065
0.345274,0.724167
0.29946,0.610129
0.236238,0.586915
0.0742826,0.59172
0.0238753,0.627286
0.14574,0.811533
0.846201,0.852723
0.796633,0.941745
0.772116,1
1,1
1,0.85272
0.193003,0.198466
0.36045,0.100626
0.370612,-1.72985e-09
0.0359105,0
0.812485,0.40406
0.689521,0.463291
0.687525,0.555683
0.851312,0.556181
1,0.50702
1,0.399683
0.873265,0.251932
1,0.238348
1,0.113635
0.764746,0.104251
0.467797,0.520021
0.638507,0.612131
0.645329,0.612342
0.687525,0.555683
0.689521,0.463291
0.677595,0.425131
0.515723,0.274079
0.439891,0.361469
0.288918,1
0.363394,1
0.442141,0.923065
0.486213,0.876168
0.408245,0.740257
0.350008,0.728034
0.26131,0.358735
0.16505,0.280813
0.133311,0.300356
0.0742826,0.59172
0.236238,0.586915
0.796632,0.941745
0.846201,0.852723
0.808667,0.76194
0.670032,0.683367
0.658807,0.724706
0.808667,0.76194
0.846201,0.852723
1,0.852719
1,0.716387
0.893859,0.711424
0.851312,0.556181
0.687525,0.555683
0.645329,0.612342
0.670032,0.683367
0.808667,0.76194
0.893859,0.711424
0.350008,0.728034
0.345274,0.724167
0.14574,0.811533
0.144452,1
0.288918,1
