vertex_x,vertex_y
0.809766,7.48221e-10
0.653666,0
0.611508,0.105002
0.718081,0.19901
0.733213,0.191421
0.777746,0.496299
0.705607,0.547747
0.675796,0.62261
0.680407,0.642851
0.728016,0.665869
0.929834,0.62759
0.961175,0.594235
0.611508,0.105002
0.456172,0.189459
0.480198,0.308603
0.490248,0.324618
0.602423,0.352276
0.716021,0.291618
0.718081,0.19901
0.733213,0.191421
0.718081,0.19901
0.716021,0.291618
0.760951,0.315314
1,0.235
1,0.147594
0.760951,0.315314
0.716021,0.291618
0.602423,0.352276
0.705607,0.547747
0.777746,0.496299
0.806911,0.452039
0.653666,2.22442e-09
0.386002,0
0.393795,0.143243
0.456172,0.189459
0.611508,0.105002
0.620028,0.741741
0.680407,0.642851
0.675796,0.62261
0.434656,0.530958
0.387719,0.559289
0.329199,0.636213
0.363956,0.697104
0.396105,0.719005
0.760951,0.315314
0.806911,0.452039
1,0.389092
1,0.235
0.294491,0.438698
0.387719,0.559289
0.434656,0.530958
0.490248,0.324618
0.480198,0.308603
0.306618,0.360236
0.821982,0.875059
0.861446,0.81275
0.728016,0.665869
0.680407,0.642851
0.620028,0.741741
0.614187,0.805917
0.659353,0.865053
0.128,1.3294e-09
0,0
0,0.292617
0.0872376,0.30227
0.138218,0.266343
0.198533,0.181909
0.0164394,0.628868
-3.37645e-10,0.629564
0,1
0.129989,1
0.145948,0.803089
0.134453,0.440383
0.134064,0.54519
0.318354,0.636666
0.329199,0.636213
0.387719,0.559289
0.294491,0.438698
0.306618,0.360236
0.480198,0.308603
0.456172,0.189459
0.393795,0.143243
0.198533,0.181909
0.138218,0.266343
0.134453,0.440383
0.0872375,0.30227
-1.12035e-09,0.292617
0,0.629564
0.0164394,0.628868
0.134064,0.54519
0.546581,0.855436
0.460378,0.873658
0.360944,1
0.558202,1
0.460378,0.873658
0.546581,0.855436
0.614187,0.805917
0.620028,0.741741
0.396105,0.719005
0.558202,1
0.666309,1
0.659353,0.865053
0.614187,0.805917
0.546581,0.855436
0.318354,0.636666
0.134064,0.54519
0.0164394,0.628868
0.145948,0.803089
0.824908,1
1,1
1,0.827824
0.920456,0.803614
0.861446,0.81275
0.821982,0.875059
0.198533,0.181909
0.393795,0.143243
0.386002,7.81277e-10
0.128,0
0.961175,0.594235
1,0.577223
1,0.389092
0.806911,0.452039
0.777746,0.496299
0.733213,0.191421
1,0.147594
1,0
0.809766,0
0.602423,0.352276
0.490248,0.324618
0.434656,0.530958
0.675796,0.62261
0.705607,0.547747
0.396105,0.719005
0.363956,0.697104
0.267953,1
0.360944,1
0.460378,0.873658
0.294491,0.438698
0.306618,0.360236
0.138218,0.266343
0.0872376,0.30227
0.134453,0.440383
0.659353,0.865053
0.666309,1
0.824908,1
0.821982,0.875059
0.920456,0.803614
1,0.827824
1,0.577223
0.961175,0.594235
0.929834,0.62759
0.929834,0.62759
0.728016,0.665869
0.861446,0.81275
0.920456,0.803614
0.363956,0.697104
0.329199,0.636213
0.318354,0.636666
0.145948,0.803089
0.129989,1
0.267953,1
