edge1_x, edge1_y, edge2_x, edge2_y
0.112831,0.405379,0.0100839,0.410015
0.0100839,0.410015,-8.32577e-10,0.412591
-8.32577e-10,0.412591,0,0.681901
0,0.681901,0.207333,0.585008
0.207333,0.585008,0.205676,0.52821
0.205676,0.52821,0.112831,0.405379
0.26981,0.471747,0.205676,0.52821
0.205676,0.52821,0.207333,0.585008
0.207333,0.585008,0.322333,0.666309
0.322333,0.666309,0.415187,0.584134
0.415187,0.584134,0.451943,0.524931
0.451943,0.524931,0.26981,0.471747
0.665141,0.783513,0.594593,0.800382
0.594593,0.800382,0.537136,1
0.537136,1,0.782683,1
0.782683,1,0.792148,0.940685
0.792148,0.940685,0.665141,0.783513
0.572421,0.740443,0.583084,0.788184
0.583084,0.788184,0.594593,0.800382
0.594593,0.800382,0.665141,0.783513
0.665141,0.783513,0.819208,0.67372
0.819208,0.67372,0.818783,0.660472
0.818783,0.660472,0.676727,0.563323
0.676727,0.563323,0.5892,0.521185
0.5892,0.521185,0.572421,0.740443
0.211669,0.286399,0.301107,0.247398
0.301107,0.247398,0.312968,0.220761
0.312968,0.220761,0.217692,0.0387906
0.217692,0.0387906,0.0060428,0.143303
0.0060428,0.143303,0.07352,0.221834
0.07352,0.221834,0.211669,0.286399
0.676728,0.563323,0.818783,0.660472
0.818783,0.660472,0.82517,0.648824
0.82517,0.648824,0.796084,0.455281
0.796084,0.455281,0.78363,0.446367
0.78363,0.446367,0.75931,0.456143
0.75931,0.456143,0.676728,0.563323
0.470822,-2.18839e-09,0.22102,0
0.22102,0,0.217692,0.0387906
0.217692,0.0387906,0.312968,0.220761
0.312968,0.220761,0.399517,0.197132
0.399517,0.197132,0.437351,0.135196
0.437351,0.135196,0.470822,-2.18839e-09
0.796084,0.455281,0.82517,0.648824
0.82517,0.648824,1,0.496072
1,0.496072,1,0.37401
1,0.37401,0.990913,0.372899
0.990913,0.372899,0.796084,0.455281
0.792148,0.940685,0.819505,0.911733
0.819505,0.911733,0.88906,0.742806
0.88906,0.742806,0.819208,0.67372
0.819208,0.67372,0.665141,0.783513
0.665141,0.783513,0.792148,0.940685
0.572421,0.740443,0.5892,0.521185
0.5892,0.521185,0.552932,0.474177
0.552932,0.474177,0.490703,0.485304
0.490703,0.485304,0.451943,0.524931
0.451943,0.524931,0.415187,0.584134
0.415187,0.584134,0.572421,0.740443
0.288126,1,0.537136,1
0.537136,1,0.594593,0.800382
0.594593,0.800382,0.583084,0.788184
0.583084,0.788184,0.456964,0.762812
0.456964,0.762812,0.288126,1
0.75931,0.456143,0.554411,0.471647
0.554411,0.471647,0.552932,0.474177
0.552932,0.474177,0.5892,0.521185
0.5892,0.521185,0.676728,0.563323
0.676728,0.563323,0.75931,0.456143
0.990913,0.372899,0.698458,0.244403
0.698458,0.244403,0.697,0.24606
0.697,0.24606,0.78363,0.446367
0.78363,0.446367,0.796084,0.455281
0.796084,0.455281,0.990913,0.372899
1,0.134984,1,0
1,0,0.693035,0
0.693035,0,0.698852,0.0706241
0.698852,0.0706241,0.721474,0.157891
0.721474,0.157891,1,0.134984
0.0100838,0.410015,0.112831,0.405379
0.112831,0.405379,0.211669,0.286399
0.211669,0.286399,0.07352,0.221834
0.07352,0.221834,0.0100838,0.410015
0.451943,0.524931,0.490703,0.485304
0.490703,0.485304,0.331264,0.329469
0.331264,0.329469,0.26981,0.471747
0.26981,0.471747,0.451943,0.524931
0.82517,0.648824,0.818783,0.660472
0.818783,0.660472,0.819208,0.67372
0.819208,0.67372,0.889061,0.742806
0.889061,0.742806,1,0.789529
1,0.789529,1,0.496072
1,0.496072,0.82517,0.648824
0.698852,0.070624,0.693035,-1.7838e-09
0.693035,-1.7838e-09,0.470822,0
0.470822,0,0.437351,0.135196
