edge1_x, edge1_y, edge2_x, edge2_y
0.677887,0.729509,0.802079,0.871963
0.22128,-1.58314e-09,0,0
0,0,0,0.279122
0,0.279122,0.215167,0.160809
0.215167,0.160809,0.22128,-1.58314e-09
2.18386e-09,0.692791,0,1
0,1,0.120694,1
0.120694,1,0.208517,0.645709
0.208517,0.645709,2.18386e-09,0.692791
0.0456121,0.345081,0.120367,0.547445
0.120367,0.547445,0.220424,0.624942
0.220424,0.624942,0.406904,0.569335
0.406904,0.569335,0.409189,0.538272
0.409189,0.538272,0.40759,0.521054
0.40759,0.521054,0.24513,0.410627
0.24513,0.410627,0.0456121,0.345081
0.288935,0.304981,0.265685,0.176057
0.265685,0.176057,0.215167,0.160809
0.215167,0.160809,-1.86646e-09,0.279122
-1.86646e-09,0.279122,0,0.299847
0,0.299847,0.0456121,0.345081
0.0456121,0.345081,0.24513,0.410627
0.24513,0.410627,0.288935,0.304981
0.120367,0.547445,0.0456121,0.345081
0.0456121,0.345081,-2.55292e-09,0.299847
-2.55292e-09,0.299847,0,0.636326
0,0.636326,0.120367,0.547445
0.37931,0.988129,0.37296,1
0.37296,1,0.593253,1
0.593253,1,0.635303,0.902133
0.635303,0.902133,0.604765,0.81771
0.604765,0.81771,0.522898,0.790761
0.522898,0.790761,0.37931,0.988129
0.37931,0.988129,0.522898,0.790761
0.522898,0.790761,0.437106,0.630497
0.437106,0.630497,0.37931,0.988129
0.677887,0.729509,0.604765,0.81771
0.604765,0.81771,0.635303,0.902133
0.635303,0.902133,0.800968,0.874695
0.800968,0.874695,0.802079,0.871963
0.802079,0.871963,0.677887,0.729509
0.208517,0.645709,0.220424,0.624943
0.220424,0.624943,0.120367,0.547445
0.120367,0.547445,1.59248e-09,0.636326
1.59248e-09,0.636326,0,0.692791
0,0.692791,0.208517,0.645709
0.855145,0.818182,0.802079,0.871963
0.802079,0.871963,0.800968,0.874695
0.800968,0.874695,0.834901,1
0.834901,1,1,1
1,1,1,0.820543
1,0.820543,0.855145,0.818182
0.410013,7.08768e-10,0.22128,0
0.22128,0,0.215167,0.160809
0.215167,0.160809,0.265685,0.176057
0.265685,0.176057,0.414416,0.182571
0.414416,0.182571,0.430042,0.15113
0.430042,0.15113,0.410013,7.08768e-10
0.939877,0.666671,1,0.686766
1,0.686766,1,0.425546
1,0.425546,0.945666,0.450181
0.945666,0.450181,0.939877,0.666671
0.739851,0.223342,1,0.128394
1,0.128394,1,0
1,0,0.632869,0
0.632869,0,0.620924,0.04307
0.620924,0.04307,0.739851,0.223342
0.409189,0.538272,0.406904,0.569335
0.406904,0.569335,0.417426,0.585261
0.417426,0.585261,0.422509,0.589651
0.422509,0.589651,0.695325,0.640672
0.695325,0.640672,0.717081,0.627899
0.717081,0.627899,0.691802,0.46684
0.691802,0.46684,0.409189,0.538272
0.437106,0.630497,0.422509,0.589651
0.422509,0.589651,0.417426,0.585261
0.417426,0.585261,0.226233,1
0.226233,1,0.37296,1
0.37296,1,0.37931,0.988129
0.37931,0.988129,0.437106,0.630497
0.444636,0.420855,0.496262,0.320572
0.496262,0.320572,0.414416,0.182571
0.414416,0.182571,0.265685,0.176057
0.265685,0.176057,0.288935,0.304981
0.288935,0.304981,0.444636,0.420855
0.635303,0.902133,0.593253,1
0.593253,1,0.834901,1
0.834901,1,0.800968,0.874695
0.800968,0.874695,0.635303,0.902133
0.945666,0.450181,0.907425,0.462468
0.907425,0.462468,0.793256,0.630301
0.793256,0.630301,0.822206,0.658783
0.822206,0.658783,0.939877,0.666671
0.939877,0.666671,0.945666,0.450181
0.822206,0.658783,0.855145,0.818182
0.855145,0.818182,1,0.820543
1,0.820543,1,0.686766
1,0.686766,0.939877,0.666671
0.939877,0.666671,0.822206,0.658783
0.417426,0.585261,0.406904,0.569335
0.406904,0.569335,0.220424,0.624942
0.220424,0.624942,0.208517,0.645709
0.208517,0.645709,0.120694,1
0.120694,1,0.226233,1
0.226233,1,0.417426,0.585261
